BCN,Extension,BudgetCenter,Year,Month,Model,POC,SerialNumber,Type,BeginRead,EndRead,Volume,Credits,Debits,UncollectedReason,Source,Comments,Date,ConnectedStatus,Reason
7166976,1,S178,2020,February,,,XKP543361,TotalColorImpressions,120920,120920,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543361,TotalBlackImpressions,906974,906974,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP544116,TotalColorImpressions,47387,47387,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP544116,TotalBlackImpressions,1168797,1168797,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP539911,TotalColorImpressions,174506,174506,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP542975,TotalBlackImpressions,566957,566957,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543115,TotalColorImpressions,8124,8124,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543115,TotalBlackImpressions,592124,592124,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,VMA558766,TotalImpressions,20167,20167,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540358,TotalBlackImpressions,485490,485490,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP537750,TotalColorImpressions,42276,42276,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540651,TotalColorImpressions,152785,152785,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540651,TotalBlackImpressions,103306,103306,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP537750,TotalBlackImpressions,749214,749214,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535165,TotalBlackImpressions,618174,618174,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540551,TotalColorImpressions,101998,101998,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540551,TotalBlackImpressions,876660,876660,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP538845,TotalColorImpressions,172908,172908,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535866,TotalColorImpressions,162373,162373,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535866,TotalBlackImpressions,1128538,1128538,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535883,TotalColorImpressions,28984,29669,685,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP535883,TotalBlackImpressions,915735,915735,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP537047,TotalColorImpressions,194329,194329,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534382,TotalColorImpressions,192948,192948,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534373,TotalBlackImpressions,845158,845158,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533743,TotalColorImpressions,48113,48113,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533743,TotalBlackImpressions,963440,963440,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534382,TotalBlackImpressions,950400,950400,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533786,TotalColorImpressions,23765,25712,1947,,,,Tactical,High volume confimred in DDCL 1/23,43849.40971,,
7166976,1,S178,2020,February,,,XKP533959,TotalColorImpressions,12424,12424,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533959,TotalBlackImpressions,293470,293470,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533924,TotalColorImpressions,19121,19121,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533924,TotalBlackImpressions,358336,358336,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527814,TotalColorImpressions,251359,251359,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527814,TotalBlackImpressions,1232108,1232108,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP537047,TotalBlackImpressions,1075967,1075967,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP536943,TotalColorImpressions,47912,47912,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP538994,TotalColorImpressions,175506,175506,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534352,TotalColorImpressions,23851,23851,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534352,TotalBlackImpressions,708132,708132,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533800,TotalColorImpressions,22199,22199,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534562,TotalColorImpressions,126929,126929,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534562,TotalBlackImpressions,1027733,1027733,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527891,TotalColorImpressions,29391,29810,419,,,,Tactical,High volume confimred in DDCL 1/23,43849.41681,,
7166976,1,S178,2020,February,,,XKP541184,TotalBlackImpressions,708787,708787,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP537316,TotalBlackImpressions,719925,719925,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540358,TotalColorImpressions,21088,21088,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552028,TotalBlackImpressions,1076075,1076075,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533722,TotalBlackImpressions,200033,200033,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533820,TotalBlackImpressions,584617,588336,3719,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP533852,TotalColorImpressions,3786,3788,2,,,,Tactical,High volume confimred in DDCL 1/23,43849.40691,,
7166976,1,S178,2020,February,,,XKP534526,TotalColorImpressions,17777,17777,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP534526,TotalBlackImpressions,748421,748421,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,AE7147784,TotalBlackImpressions,19857,19857,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527729,TotalColorImpressions,43640,43640,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527816,TotalColorImpressions,25685,25685,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527816,TotalBlackImpressions,50230,50230,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527895,TotalColorImpressions,14653,14653,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527895,TotalBlackImpressions,480104,480104,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP533293,TotalColorImpressions,36652,36652,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527828,TotalColorImpressions,60688,60688,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP527828,TotalBlackImpressions,571870,571870,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543193,TotalColorImpressions,24567,24567,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552028,TotalColorImpressions,129186,129186,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552103,TotalColorImpressions,143863,143863,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552103,TotalBlackImpressions,864512,864512,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552372,TotalColorImpressions,181306,181306,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552372,TotalBlackImpressions,1010975,1010975,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552564,TotalColorImpressions,194355,194355,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552564,TotalBlackImpressions,1144251,1144251,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552776,TotalColorImpressions,245053,245053,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP552776,TotalBlackImpressions,1205922,1205922,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP557196,TotalColorImpressions,184017,184017,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP557196,TotalBlackImpressions,1198984,1198984,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP557225,TotalColorImpressions,244474,244474,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP557225,TotalBlackImpressions,1326370,1326370,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP557525,TotalColorImpressions,124846,125576,730,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP557525,TotalBlackImpressions,917741,923930,6189,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP557572,TotalColorImpressions,95828,95828,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP557572,TotalBlackImpressions,872359,872359,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP064867,TotalColorImpressions,19452,19452,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP064867,TotalBlackImpressions,641819,641819,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP551999,TotalColorImpressions,33050,33050,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543193,TotalBlackImpressions,523047,523047,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543183,TotalColorImpressions,17625,17625,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP543183,TotalBlackImpressions,219911,219911,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP540842,TotalBlackImpressions,1144188,1152977,8789,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP541020,TotalColorImpressions,69415,69415,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP541020,TotalBlackImpressions,944197,944197,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP539477,TotalColorImpressions,286315,288265,1950,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP536014,TotalColorImpressions,14323,14323,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP536014,TotalBlackImpressions,1447255,1447255,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP536970,TotalColorImpressions,36761,36761,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP536970,TotalBlackImpressions,111014,111014,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535836,TotalColorImpressions,94135,94135,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535836,TotalBlackImpressions,974392,974392,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535164,TotalColorImpressions,496676,496676,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP535164,TotalBlackImpressions,893344,893344,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP536322,TotalColorImpressions,158802,158802,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP537694,TotalColorImpressions,46378,46788,410,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP537694,TotalBlackImpressions,1228541,1236809,8268,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKK404127,TotalColorImpressions,173846,173846,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP551994,TotalColorImpressions,183158,183158,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP551994,TotalBlackImpressions,822733,822733,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP549575,TotalColorImpressions,150284,151236,952,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP549575,TotalBlackImpressions,948980,954981,6001,,,,MBR/XSM/XRM,,43853,,
7166976,1,S178,2020,February,,,XKP541521,TotalColorImpressions,308980,308980,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP541521,TotalBlackImpressions,1362602,1362602,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP547737,TotalColorImpressions,114628,114628,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
7166976,1,S178,2020,February,,,XKP547737,TotalBlackImpressions,1000775,1000775,0,,,No POC available,,No POC avialable / Not in sources / IMP1 active 1/23,43853,,
